"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C01_002E","S1602_C01_002M","S1602_C01_003E","S1602_C01_003M","S1602_C01_004E","S1602_C01_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_001E","S1602_C02_001M","S1602_C02_002E","S1602_C02_002M","S1602_C02_003E","S1602_C02_003M","S1602_C02_004E","S1602_C02_004M","S1602_C02_005E","S1602_C02_005M","S1602_C03_001E","S1602_C03_001M","S1602_C03_002E","S1602_C03_002M","S1602_C03_003E","S1602_C03_003M","S1602_C03_004E","S1602_C03_004M","S1602_C03_005E","S1602_C03_005M","S1602_C04_001E","S1602_C04_001M","S1602_C04_002E","S1602_C04_002M","S1602_C04_003E","S1602_C04_003M","S1602_C04_004E","S1602_C04_004M","S1602_C04_005E","S1602_C04_005M"
"id","Geographic Area Name","Estimate!!Total!!All households","Margin of Error!!Total!!All households","Estimate!!Total!!All households!!Households speaking --!!Spanish","Margin of Error!!Total!!All households!!Households speaking --!!Spanish","Estimate!!Total!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Total!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Total!!All households!!Households speaking --!!Other languages","Margin of Error!!Total!!All households!!Households speaking --!!Other languages","Estimate!!Percent!!All households","Margin of Error!!Percent!!All households","Estimate!!Percent!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent!!All households!!Households speaking --!!Spanish","Estimate!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other languages","Estimate!!Limited English-speaking households!!All households","Margin of Error!!Limited English-speaking households!!All households","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Estimate!!Percent limited English-speaking households!!All households","Margin of Error!!Percent limited English-speaking households!!All households","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages"
"1600000US1721410","Eagarville village, Illinois","63","22","0","11","0","11","0","11","0","11","(X)","(X)","0.0","35.6","0.0","35.6","0.0","35.6","0.0","35.6","0","11","0","11","0","11","0","11","0","11","0.0","35.6","-","**","-","**","-","**","-","**"
"1600000US1721540","Earlville city, Illinois","787","81","56","36","6","7","0","11","0","11","(X)","(X)","7.1","4.5","0.8","0.8","0.0","3.7","0.0","3.7","13","16","13","16","0","11","0","11","0","11","1.7","2.0","23.2","26.1","0.0","100.0","-","**","-","**"
"1600000US1721553","East Alton village, Illinois","2755","216","0","16","41","43","60","75","0","16","(X)","(X)","0.0","1.1","1.5","1.5","2.2","2.7","0.0","1.1","0","16","0","16","0","16","0","16","0","16","0.0","1.1","-","**","0.0","44.5","0.0","36.7","-","**"
"1600000US1721579","East Brooklyn village, Illinois","38","15","5","10","2","3","0","11","0","11","(X)","(X)","13.2","24.4","5.3","8.3","0.0","46.2","0.0","46.2","0","11","0","11","0","11","0","11","0","11","0.0","46.2","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1721605","East Cape Girardeau village, Illinois","130","50","0","11","0","11","0","11","0","11","(X)","(X)","0.0","20.4","0.0","20.4","0.0","20.4","0.0","20.4","0","11","0","11","0","11","0","11","0","11","0.0","20.4","-","**","-","**","-","**","-","**"
"1600000US1721618","East Carondelet village, Illinois","145","37","4","7","0","11","0","11","0","11","(X)","(X)","2.8","4.9","0.0","18.6","0.0","18.6","0.0","18.6","0","11","0","11","0","11","0","11","0","11","0.0","18.6","0.0","100.0","-","**","-","**","-","**"
"1600000US1721683","East Dubuque city, Illinois","790","91","12","16","17","15","0","11","0","11","(X)","(X)","1.5","2.0","2.2","1.8","0.0","3.7","0.0","3.7","0","11","0","11","0","11","0","11","0","11","0.0","3.7","0.0","82.3","0.0","69.1","-","**","-","**"
"1600000US1721696","East Dundee village, Illinois","1367","125","155","70","96","50","20","21","10","17","(X)","(X)","11.3","5.6","7.0","3.8","1.5","1.5","0.7","1.2","18","20","0","11","18","20","0","11","0","11","1.3","1.4","0.0","17.5","18.8","20.6","0.0","63.7","0.0","90.1"
"1600000US1721826","East Galesburg village, Illinois","305","39","4","4","2","3","2","3","0","11","(X)","(X)","1.3","1.4","0.7","1.0","0.7","1.1","0.0","9.4","0","11","0","11","0","11","0","11","0","11","0.0","9.4","0.0","100.0","0.0","100.0","0.0","100.0","-","**"
"1600000US1721852","East Gillespie village, Illinois","100","24","0","11","1","3","0","11","0","11","(X)","(X)","0.0","25.5","1.0","2.6","0.0","25.5","0.0","25.5","0","11","0","11","0","11","0","11","0","11","0.0","25.5","-","**","0.0","100.0","-","**","-","**"
"1600000US1721904","East Hazel Crest village, Illinois","584","86","99","45","4","5","11","8","0","11","(X)","(X)","17.0","7.2","0.7","0.8","1.9","1.4","0.0","5.0","37","30","35","29","2","3","0","11","0","11","6.3","4.9","35.4","25.1","50.0","50.0","0.0","85.9","-","**"
"1600000US1722073","East Moline city, Illinois","7997","364","1028","181","349","101","284","122","100","89","(X)","(X)","12.9","2.3","4.4","1.3","3.6","1.5","1.3","1.1","469","201","118","92","119","79","184","122","48","54","5.9","2.5","11.5","8.6","34.1","19.7","64.8","23.1","48.0","49.0"
"1600000US1722151","Easton village, Illinois","124","22","0","11","0","11","2","4","0","11","(X)","(X)","0.0","21.3","0.0","21.3","1.6","2.9","0.0","21.3","0","11","0","11","0","11","0","11","0","11","0.0","21.3","-","**","-","**","0.0","100.0","-","**"
"1600000US1722164","East Peoria city, Illinois","9900","262","180","87","90","58","224","68","0","21","(X)","(X)","1.8","0.9","0.9","0.6","2.3","0.7","0.0","0.3","33","33","4","8","0","21","29","29","0","21","0.3","0.3","2.2","5.1","0.0","27.7","12.9","12.9","-","**"
"1600000US1722255","East St. Louis city, Illinois","10945","542","157","102","92","75","0","21","28","31","(X)","(X)","1.4","0.9","0.8","0.7","0.0","0.3","0.3","0.3","46","44","20","32","9","15","0","21","17","27","0.4","0.4","12.7","21.1","9.8","18.9","-","**","60.7","60.0"
"1600000US1722398","Eddyville village, Illinois","54","26","0","11","0","11","0","11","0","11","(X)","(X)","0.0","38.8","0.0","38.8","0.0","38.8","0.0","38.8","0","11","0","11","0","11","0","11","0","11","0.0","38.8","-","**","-","**","-","**","-","**"
"1600000US1722567","Edgewood village, Illinois","205","42","5","8","0","11","0","11","0","11","(X)","(X)","2.4","3.8","0.0","13.6","0.0","13.6","0.0","13.6","0","11","0","11","0","11","0","11","0","11","0.0","13.6","0.0","100.0","-","**","-","**","-","**"
"1600000US1722645","Edinburg village, Illinois","456","58","4","6","0","11","0","11","3","4","(X)","(X)","0.9","1.2","0.0","6.4","0.0","6.4","0.7","1.0","0","11","0","11","0","11","0","11","0","11","0.0","6.4","0.0","100.0","-","**","-","**","0.0","100.0"
"1600000US1722697","Edwardsville city, Illinois","8461","777","250","119","171","94","181","85","93","63","(X)","(X)","3.0","1.4","2.0","1.1","2.1","1.0","1.1","0.7","70","58","18","31","16","26","36","42","0","21","0.8","0.7","7.2","12.2","9.4","14.6","19.9","20.7","0.0","27.0"
"1600000US1722736","Effingham city, Illinois","5336","220","226","73","69","58","46","41","14","17","(X)","(X)","4.2","1.4","1.3","1.1","0.9","0.8","0.3","0.3","66","55","53","52","13","21","0","18","0","18","1.2","1.0","23.5","19.7","18.8","32.1","0.0","42.0","0.0","76.1"
"1600000US1722931","Elburn village, Illinois","1869","204","139","110","48","58","37","44","0","16","(X)","(X)","7.4","6.3","2.6","3.1","2.0","2.4","0.0","1.6","0","16","0","16","0","16","0","16","0","16","0.0","1.6","0.0","19.3","0.0","41.1","0.0","46.8","-","**"
"1600000US1722957","El Dara village, Illinois","33","25","0","11","0","11","0","11","0","11","(X)","(X)","0.0","49.6","0.0","49.6","0.0","49.6","0.0","49.6","0","11","0","11","0","11","0","11","0","11","0.0","49.6","-","**","-","**","-","**","-","**"
"1600000US1723009","Eldorado city, Illinois","1744","122","50","39","17","21","0","11","0","11","(X)","(X)","2.9","2.2","1.0","1.2","0.0","1.7","0.0","1.7","0","11","0","11","0","11","0","11","0","11","0.0","1.7","0.0","40.3","0.0","69.1","-","**","-","**"
"1600000US1723022","Eldred village, Illinois","102","29","0","11","0","11","4","6","0","11","(X)","(X)","0.0","25.1","0.0","25.1","3.9","6.0","0.0","25.1","0","11","0","11","0","11","0","11","0","11","0.0","25.1","-","**","-","**","0.0","100.0","-","**"
"1600000US1723074","Elgin city, Illinois","36903","739","11977","576","1626","318","1096","241","296","122","(X)","(X)","32.5","1.5","4.4","0.8","3.0","0.7","0.8","0.3","2863","358","2318","320","216","113","231","96","98","97","7.8","1.0","19.4","2.6","13.3","6.8","21.1","9.2","33.1","29.8"
"1600000US1723165","Elizabeth village, Illinois","404","61","4","5","8","7","0","11","0","11","(X)","(X)","1.0","1.3","2.0","1.8","0.0","7.2","0.0","7.2","4","5","1","4","3","4","0","11","0","11","1.0","1.1","25.0","71.2","37.5","47.9","-","**","-","**"
"1600000US1723191","Elizabethtown village, Illinois","110","24","0","11","0","11","0","11","0","11","(X)","(X)","0.0","23.6","0.0","23.6","0.0","23.6","0.0","23.6","0","11","0","11","0","11","0","11","0","11","0.0","23.6","-","**","-","**","-","**","-","**"
"1600000US1723256","Elk Grove Village village, Illinois","13261","435","864","187","2266","307","713","172","61","62","(X)","(X)","6.5","1.5","17.1","2.2","5.4","1.3","0.5","0.5","817","179","148","70","537","164","111","54","21","35","6.2","1.3","17.1","9.1","23.7","6.6","15.6","7.0","34.4","51.7"
"1600000US1723269","Elkhart village, Illinois","192","30","0","11","1","3","6","10","0","11","(X)","(X)","0.0","14.4","0.5","1.5","3.1","5.0","0.0","14.4","0","11","0","11","0","11","0","11","0","11","0.0","14.4","-","**","0.0","100.0","0.0","100.0","-","**"
"1600000US1723373","Elkville village, Illinois","345","54","0","11","22","27","0","11","0","11","(X)","(X)","0.0","8.3","6.4","7.5","0.0","8.3","0.0","8.3","0","11","0","11","0","11","0","11","0","11","0.0","8.3","-","**","0.0","60.7","-","**","-","**"
"1600000US1723425","Elliott village, Illinois","137","30","0","11","1","3","0","11","0","11","(X)","(X)","0.0","19.5","0.7","2.6","0.0","19.5","0.0","19.5","0","11","0","11","0","11","0","11","0","11","0.0","19.5","-","**","0.0","100.0","-","**","-","**"
"1600000US1723503","Ellis Grove village, Illinois","121","29","1","1","0","11","0","11","0","11","(X)","(X)","0.8","1.1","0.0","21.7","0.0","21.7","0.0","21.7","0","11","0","11","0","11","0","11","0","11","0.0","21.7","0.0","100.0","-","**","-","**","-","**"
"1600000US1723529","Ellisville village, Illinois","40","17","0","11","0","11","0","11","0","11","(X)","(X)","0.0","45.1","0.0","45.1","0.0","45.1","0.0","45.1","0","11","0","11","0","11","0","11","0","11","0.0","45.1","-","**","-","**","-","**","-","**"
"1600000US1723555","Ellsworth village, Illinois","95","24","1","3","0","11","0","11","0","11","(X)","(X)","1.1","3.0","0.0","26.5","0.0","26.5","0.0","26.5","0","11","0","11","0","11","0","11","0","11","0.0","26.5","0.0","100.0","-","**","-","**","-","**"
"1600000US1723620","Elmhurst city, Illinois","16209","306","890","166","1311","185","545","107","93","55","(X)","(X)","5.5","1.0","8.1","1.2","3.4","0.7","0.6","0.3","292","97","90","57","128","72","63","35","11","17","1.8","0.6","10.1","6.0","9.8","5.2","11.6","6.1","11.8","18.6"
"1600000US1723698","Elmwood city, Illinois","859","79","6","8","20","31","5","8","0","11","(X)","(X)","0.7","1.0","2.3","3.6","0.6","1.0","0.0","3.4","0","11","0","11","0","11","0","11","0","11","0.0","3.4","0.0","100.0","0.0","63.7","0.0","100.0","-","**"
"1600000US1723724","Elmwood Park village, Illinois","9017","383","2147","295","2162","262","288","100","63","64","(X)","(X)","23.8","3.1","24.0","2.8","3.2","1.1","0.7","0.7","1070","226","353","147","665","165","52","41","0","21","11.9","2.4","16.4","6.6","30.8","7.1","18.1","13.4","0.0","35.6"
"1600000US1723737","El Paso city, Illinois","1025","77","0","11","0","11","0","11","0","11","(X)","(X)","0.0","2.9","0.0","2.9","0.0","2.9","0.0","2.9","0","11","0","11","0","11","0","11","0","11","0.0","2.9","-","**","-","**","-","**","-","**"
"1600000US1723776","Elsah village, Illinois","71","29","4","5","0","11","0","11","6","13","(X)","(X)","5.6","6.9","0.0","33.0","0.0","33.0","8.5","16.0","0","11","0","11","0","11","0","11","0","11","0.0","33.0","0.0","100.0","-","**","-","**","0.0","100.0"
"1600000US1723841","Elvaston village, Illinois","71","19","0","11","0","11","0","11","0","11","(X)","(X)","0.0","33.0","0.0","33.0","0.0","33.0","0.0","33.0","0","11","0","11","0","11","0","11","0","11","0.0","33.0","-","**","-","**","-","**","-","**"
"1600000US1723945","Elwood village, Illinois","890","89","31","20","17","15","0","11","7","9","(X)","(X)","3.5","2.2","1.9","1.6","0.0","3.3","0.8","1.1","4","7","4","7","0","11","0","11","0","11","0.4","0.8","12.9","19.6","0.0","69.1","-","**","0.0","100.0"
"1600000US1723971","Emden village, Illinois","194","28","0","11","1","4","0","11","0","11","(X)","(X)","0.0","14.3","0.5","2.0","0.0","14.3","0.0","14.3","0","11","0","11","0","11","0","11","0","11","0.0","14.3","-","**","0.0","100.0","-","**","-","**"
"1600000US1724062","Emington village, Illinois","43","15","0","11","4","6","0","11","0","11","(X)","(X)","0.0","43.5","9.3","13.7","0.0","43.5","0.0","43.5","4","6","0","11","4","6","0","11","0","11","9.3","13.7","-","**","100.0","100.0","-","**","-","**"
"1600000US1724166","Energy village, Illinois","481","84","3","6","3","5","0","11","0","11","(X)","(X)","0.6","1.1","0.6","0.9","0.0","6.0","0.0","6.0","0","11","0","11","0","11","0","11","0","11","0.0","6.0","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1724179","Enfield village, Illinois","206","38","2","4","0","11","0","11","0","11","(X)","(X)","1.0","1.7","0.0","13.5","0.0","13.5","0.0","13.5","0","11","0","11","0","11","0","11","0","11","0.0","13.5","0.0","100.0","-","**","-","**","-","**"
"1600000US1724348","Equality village, Illinois","248","51","0","11","8","12","0","11","0","11","(X)","(X)","0.0","11.4","3.2","4.9","0.0","11.4","0.0","11.4","8","12","0","11","8","12","0","11","0","11","3.2","4.9","-","**","100.0","100.0","-","**","-","**"
"1600000US1724374","Erie village, Illinois","611","74","0","11","3","4","0","11","0","11","(X)","(X)","0.0","4.8","0.5","0.7","0.0","4.8","0.0","4.8","0","11","0","11","0","11","0","11","0","11","0.0","4.8","-","**","0.0","100.0","-","**","-","**"
"1600000US1724452","Essex village, Illinois","290","41","9","11","12","13","0","11","0","11","(X)","(X)","3.1","3.7","4.1","4.6","0.0","9.8","0.0","9.8","0","11","0","11","0","11","0","11","0","11","0.0","9.8","0.0","95.0","0.0","82.3","-","**","-","**"
"1600000US1724543","Eureka city, Illinois","2039","179","65","45","0","16","0","16","0","16","(X)","(X)","3.2","2.3","0.0","1.5","0.0","1.5","0.0","1.5","10","15","10","15","0","16","0","16","0","16","0.5","0.7","15.4","23.2","-","**","-","**","-","**"
"1600000US1724582","Evanston city, Illinois","28352","637","2592","295","2536","265","2087","289","445","142","(X)","(X)","9.1","1.1","8.9","0.9","7.4","1.0","1.6","0.5","1153","229","467","170","307","121","361","131","18","29","4.1","0.8","18.0","6.1","12.1","4.5","17.3","5.7","4.0","6.6"
"1600000US1724608","Evansville village, Illinois","272","44","0","11","0","11","0","11","0","11","(X)","(X)","0.0","10.4","0.0","10.4","0.0","10.4","0.0","10.4","0","11","0","11","0","11","0","11","0","11","0.0","10.4","-","**","-","**","-","**","-","**"
"1600000US1724634","Evergreen Park village, Illinois","6981","232","639","118","207","71","31","26","50","41","(X)","(X)","9.2","1.7","3.0","1.0","0.4","0.4","0.7","0.6","86","52","68","47","18","21","0","18","0","18","1.2","0.7","10.6","7.3","8.7","10.0","0.0","51.2","0.0","40.3"
"1600000US1724673","Ewing village, Illinois","124","31","0","11","1","3","0","11","0","11","(X)","(X)","0.0","21.3","0.8","2.4","0.0","21.3","0.0","21.3","1","3","0","11","1","3","0","11","0","11","0.8","2.4","-","**","100.0","100.0","-","**","-","**"
"1600000US1724699","Exeter village, Illinois","33","14","0","11","0","11","0","11","0","11","(X)","(X)","0.0","49.6","0.0","49.6","0.0","49.6","0.0","49.6","0","11","0","11","0","11","0","11","0","11","0.0","49.6","-","**","-","**","-","**","-","**"
"1600000US1724764","Fairbury city, Illinois","1582","141","45","34","14","22","0","11","0","11","(X)","(X)","2.8","2.1","0.9","1.4","0.0","1.9","0.0","1.9","0","11","0","11","0","11","0","11","0","11","0.0","1.9","0.0","42.5","0.0","76.1","-","**","-","**"
"1600000US1724816","Fairfield city, Illinois","2431","156","59","46","20","30","0","16","0","16","(X)","(X)","2.4","1.9","0.8","1.2","0.0","1.2","0.0","1.2","48","48","31","36","17","30","0","16","0","16","2.0","1.9","52.5","51.0","85.0","42.9","-","**","-","**"
"1600000US1724920","Fairmont CDP, Illinois","824","73","169","54","23","16","0","11","7","11","(X)","(X)","20.5","6.3","2.8","2.0","0.0","3.6","0.8","1.4","52","44","52","44","0","11","0","11","0","11","6.3","5.3","30.8","21.2","0.0","59.4","-","**","0.0","100.0"
"1600000US1724933","Fairmont City village, Illinois","705","102","422","88","0","11","0","11","0","11","(X)","(X)","59.9","7.9","0.0","4.2","0.0","4.2","0.0","4.2","73","35","73","35","0","11","0","11","0","11","10.4","4.5","17.3","7.5","-","**","-","**","-","**"
"1600000US1724985","Fairmount village, Illinois","266","51","3","4","0","11","0","11","0","11","(X)","(X)","1.1","1.5","0.0","10.7","0.0","10.7","0.0","10.7","0","11","0","11","0","11","0","11","0","11","0.0","10.7","0.0","100.0","-","**","-","**","-","**"
"1600000US1725063","Fairview village, Illinois","211","43","5","9","0","11","0","11","0","11","(X)","(X)","2.4","4.6","0.0","13.2","0.0","13.2","0.0","13.2","0","11","0","11","0","11","0","11","0","11","0.0","13.2","0.0","100.0","-","**","-","**","-","**"
"1600000US1725141","Fairview Heights city, Illinois","6926","330","255","133","183","104","151","84","89","76","(X)","(X)","3.7","2.0","2.6","1.5","2.2","1.2","1.3","1.1","57","73","0","18","0","18","12","19","45","69","0.8","1.1","0.0","11.1","0.0","15.1","7.9","12.9","50.6","50.6"
"1600000US1725375","Farina village, Illinois","226","41","0","11","0","11","0","11","0","11","(X)","(X)","0.0","12.4","0.0","12.4","0.0","12.4","0.0","12.4","0","11","0","11","0","11","0","11","0","11","0.0","12.4","-","**","-","**","-","**","-","**"
"1600000US1725414","Farmer City city, Illinois","922","96","0","11","7","11","5","9","0","11","(X)","(X)","0.0","3.2","0.8","1.2","0.5","1.0","0.0","3.2","0","11","0","11","0","11","0","11","0","11","0.0","3.2","-","**","0.0","100.0","0.0","100.0","-","**"
"1600000US1725440","Farmersville village, Illinois","298","56","13","21","0","11","0","11","0","11","(X)","(X)","4.4","6.4","0.0","9.6","0.0","9.6","0.0","9.6","0","11","0","11","0","11","0","11","0","11","0.0","9.6","0.0","79.0","-","**","-","**","-","**"
"1600000US1725531","Farmington city, Illinois","960","95","39","23","3","5","0","11","0","11","(X)","(X)","4.1","2.4","0.3","0.5","0.0","3.1","0.0","3.1","0","11","0","11","0","11","0","11","0","11","0.0","3.1","0.0","45.6","0.0","100.0","-","**","-","**"
"1600000US1725713","Fayetteville village, Illinois","148","29","14","16","0","11","0","11","0","11","(X)","(X)","9.5","9.9","0.0","18.2","0.0","18.2","0.0","18.2","0","11","0","11","0","11","0","11","0","11","0.0","18.2","0.0","76.1","-","**","-","**","-","**"
"1600000US1725895","Ferris village, Illinois","57","25","0","11","0","11","0","11","0","11","(X)","(X)","0.0","37.7","0.0","37.7","0.0","37.7","0.0","37.7","0","11","0","11","0","11","0","11","0","11","0.0","37.7","-","**","-","**","-","**","-","**"
"1600000US1725960","Fidelity village, Illinois","67","41","0","11","0","11","15","27","0","11","(X)","(X)","0.0","34.3","0.0","34.3","22.4","29.9","0.0","34.3","0","11","0","11","0","11","0","11","0","11","0.0","34.3","-","**","-","**","0.0","73.6","-","**"
"1600000US1726012","Fieldon village, Illinois","96","29","0","11","5","8","0","11","0","11","(X)","(X)","0.0","26.3","5.2","7.7","0.0","26.3","0.0","26.3","0","11","0","11","0","11","0","11","0","11","0.0","26.3","-","**","0.0","100.0","-","**","-","**"
"1600000US1726077","Fillmore village, Illinois","141","29","2","5","0","11","0","11","0","11","(X)","(X)","1.4","3.8","0.0","19.0","0.0","19.0","0.0","19.0","0","11","0","11","0","11","0","11","0","11","0.0","19.0","0.0","100.0","-","**","-","**","-","**"
"1600000US1726116","Findlay village, Illinois","323","51","0","11","0","11","0","11","0","11","(X)","(X)","0.0","8.9","0.0","8.9","0.0","8.9","0.0","8.9","0","11","0","11","0","11","0","11","0","11","0.0","8.9","-","**","-","**","-","**","-","**"
"1600000US1726194","Fisher village, Illinois","752","83","13","13","21","19","0","11","0","11","(X)","(X)","1.7","1.7","2.8","2.6","0.0","3.9","0.0","3.9","0","11","0","11","0","11","0","11","0","11","0.0","3.9","0.0","79.0","0.0","62.2","-","**","-","**"
"1600000US1726233","Fithian village, Illinois","197","49","6","6","0","11","0","11","0","11","(X)","(X)","3.0","2.9","0.0","14.1","0.0","14.1","0.0","14.1","0","11","0","11","0","11","0","11","0","11","0.0","14.1","0.0","100.0","-","**","-","**","-","**"
"1600000US1726311","Flanagan village, Illinois","390","47","11","9","5","7","0","11","0","11","(X)","(X)","2.8","2.1","1.3","1.9","0.0","7.4","0.0","7.4","0","11","0","11","0","11","0","11","0","11","0.0","7.4","0.0","85.9","0.0","100.0","-","**","-","**"
"1600000US1726350","Flat Rock village, Illinois","176","47","7","8","0","11","2","3","0","11","(X)","(X)","4.0","4.7","0.0","15.6","1.1","1.7","0.0","15.6","0","11","0","11","0","11","0","11","0","11","0.0","15.6","0.0","100.0","-","**","0.0","100.0","-","**"
"1600000US1726454","Flora city, Illinois","2093","156","62","64","0","11","0","11","0","11","(X)","(X)","3.0","3.0","0.0","1.4","0.0","1.4","0.0","1.4","32","46","32","46","0","11","0","11","0","11","1.5","2.2","51.6","51.6","-","**","-","**","-","**"
"1600000US1726467","Floraville CDP, Illinois","14","23","0","11","14","23","0","11","0","11","(X)","(X)","0.0","76.1","100.0","76.1","0.0","76.1","0.0","76.1","0","11","0","11","0","11","0","11","0","11","0.0","76.1","-","**","0.0","76.1","-","**","-","**"
"1600000US1726480","Florence village, Illinois","29","15","0","11","0","11","0","11","0","11","(X)","(X)","0.0","52.9","0.0","52.9","0.0","52.9","0.0","52.9","0","11","0","11","0","11","0","11","0","11","0.0","52.9","-","**","-","**","-","**","-","**"
"1600000US1726571","Flossmoor village, Illinois","3460","271","101","58","84","60","45","40","30","33","(X)","(X)","2.9","1.7","2.4","1.7","1.3","1.1","0.9","1.0","14","27","7","12","0","16","7","22","0","16","0.4","0.8","6.9","10.8","0.0","29.2","15.6","40.2","0.0","52.0"
"1600000US1726662","Foosland village, Illinois","29","12","0","11","0","11","0","11","0","11","(X)","(X)","0.0","52.9","0.0","52.9","0.0","52.9","0.0","52.9","0","11","0","11","0","11","0","11","0","11","0.0","52.9","-","**","-","**","-","**","-","**"
"1600000US1726710","Ford Heights village, Illinois","948","124","13","14","29","27","0","11","7","10","(X)","(X)","1.4","1.5","3.1","2.8","0.0","3.1","0.7","1.1","14","15","7","11","0","11","0","11","7","10","1.5","1.6","53.8","53.8","0.0","52.9","-","**","100.0","100.0"
"1600000US1726753","Forest City village, Illinois","100","33","2","3","2","6","0","11","0","11","(X)","(X)","2.0","3.5","2.0","5.6","0.0","25.5","0.0","25.5","0","11","0","11","0","11","0","11","0","11","0.0","25.5","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1726896","Forest Lake CDP, Illinois","541","89","0","11","52","48","17","29","0","11","(X)","(X)","0.0","5.4","9.6","9.0","3.1","5.3","0.0","5.4","17","25","0","11","17","25","0","11","0","11","3.1","4.6","-","**","32.7","41.8","0.0","69.1","-","**"
"1600000US1726935","Forest Park village, Illinois","6996","329","463","150","424","154","216","89","84","60","(X)","(X)","6.6","2.2","6.1","2.1","3.1","1.3","1.2","0.9","188","93","92","79","28","29","36","40","32","43","2.7","1.3","19.9","15.2","6.6","6.7","16.7","17.0","38.1","38.5"
"1600000US1726987","Forest View village, Illinois","305","53","86","34","8","7","8","7","0","11","(X)","(X)","28.2","9.8","2.6","2.4","2.6","2.5","0.0","9.4","16","13","7","11","6","6","3","4","0","11","5.2","4.1","8.1","12.2","75.0","43.3","37.5","45.5","-","**"
"1600000US1727026","Forrest village, Illinois","451","51","35","34","0","11","0","11","0","11","(X)","(X)","7.8","7.2","0.0","6.4","0.0","6.4","0.0","6.4","35","34","35","34","0","11","0","11","0","11","7.8","7.2","100.0","48.2","-","**","-","**","-","**"
"1600000US1727065","Forreston village, Illinois","634","85","18","26","5","8","0","11","0","11","(X)","(X)","2.8","4.2","0.8","1.2","0.0","4.6","0.0","4.6","0","11","0","11","0","11","0","11","0","11","0.0","4.6","0.0","67.2","0.0","100.0","-","**","-","**"
"1600000US1727091","Forsyth village, Illinois","1124","118","71","48","56","36","39","42","7","11","(X)","(X)","6.3","4.0","5.0","3.0","3.5","3.6","0.6","1.0","0","11","0","11","0","11","0","11","0","11","0.0","2.6","0.0","33.0","0.0","38.1","0.0","45.6","0.0","100.0"
"1600000US1727442","Fox Lake village, Illinois","4637","260","286","140","255","92","16","27","52","74","(X)","(X)","6.2","3.0","5.5","2.0","0.3","0.6","1.1","1.6","49","39","28","33","21","24","0","18","0","18","1.1","0.8","9.8","11.1","8.2","9.8","0.0","71.2","0.0","39.5"
"1600000US1727455","Fox Lake Hills CDP, Illinois","931","104","17","18","9","13","0","11","8","12","(X)","(X)","1.8","1.9","1.0","1.4","0.0","3.2","0.9","1.3","9","13","0","11","9","13","0","11","0","11","1.0","1.4","0.0","69.1","100.0","95.0","-","**","0.0","100.0"
"1600000US1727533","Fox River Grove village, Illinois","1822","129","58","55","104","64","36","42","36","42","(X)","(X)","3.2","3.0","5.7","3.6","2.0","2.3","2.0","2.2","15","23","0","11","15","23","0","11","0","11","0.8","1.3","0.0","37.4","14.4","23.4","0.0","47.5","0.0","47.5"
